args = ["grid", "30.0", "25", "pppp"]
Period: 547.8749999999998 log Prob: -250.12071490172224 Param: [1.5097155454157483e-8, 224.69577260860922, 2.433498971801491e6, 1.2002254597427626, 4.153211341969778, 1.5202259816980244e-8, 365.2575225321482, 2.433631539109846e6, 0.0064619149649082774, 0.004419863098694577, 2.6322661534091415e-8, 547.8749999999998, 2.4381724630720983e6, 0.011846939829582985, 0.00861730580323835, -9.927496846060258, 3.695473110468961e6, 2.5034613197770515e6, -200.02248904389916, 47.24964858839288]
Period: 554.57857456046 log Prob: -166.92129017272578 Param: [4.537307736186344e-6, 224.7007852343006, 2.4335037685964336e6, -0.008498495482336296, 0.005732947474470095, 2.9871121835064545e-6, 365.256334562927, 2.433624409155167e6, 0.009176154363447507, 0.006996263272672689, 3.520995674932081e-7, 554.57857456046, 2.4380121807823693e6, 0.015900093417659522, 0.004588881379667614, 0.0012635344763762143, 4289.043170666929, 2.4388419092936963e6, 0.06967033488019021, -0.04579216842386484]
Period: 561.3641713192087 log Prob: -165.1276253102514 Param: [4.552388050581272e-6, 224.70078489692995, 2.433503768605767e6, -0.007801347804288539, 0.00636706243721071, 2.993996211285536e-6, 365.25642613719555, 2.4336244078649017e6, 0.009718323495583213, 0.0074333702034365965, 2.800765827747084e-7, 561.3641713192087, 2.437991633221931e6, 0.023700389036237623, 0.004252515723672136, 0.0012976836758135267, 4329.384150258068, 2.4388481130692116e6, 0.06802014056957587, -0.04300080883310729]
Period: 568.2327938663394 log Prob: -161.52393237431878 Param: [4.380045700990855e-6, 224.70078483056884, 2.43350376859071e6, -0.015937523647085623, 0.0023953534022123114, 2.940120264041896e-6, 365.2564533520733, 2.433624407437023e6, 0.0032429616972388803, 0.00492176489002357, 3.728580525264392e-7, 568.2327938663394, 2.4379264699345264e6, 0.020159576474642532, 0.020006305925945825, 0.0015402870691401964, 4232.6404154198935, 2.4389147990129e6, 0.05880683216323082, -0.03404329818792798]
Period: 575.1854580714615 log Prob: -161.94129301634854 Param: [4.128873081407624e-6, 224.70078418504423, 2.4335037686226666e6, -0.013901717365892128, 0.0061078149758758745, 2.947615553641609e-6, 365.25644281011495, 2.433624407628833e6, 0.0045431954400729155, 0.006295730634062465, 7.128027991586198e-7, 575.1854580714615, 2.438493295536674e6, 0.017136971355354396, 0.0013237837480895665, 0.001626813162632832, 4160.730746511257, 2.4389177113616304e6, 0.09097719251563673, -0.022976594261502857]
Period: 582.2231922339521 log Prob: -156.8528471719909 Param: [5.289180353666929e-6, 224.70078304459884, 2.433503768636488e6, 0.0150782007910591, -0.003884949014151112, 3.0599048278166926e-6, 365.25645929505737, 2.433624407470665e6, 0.0262041648026922, 0.0011252350500980913, -6.633230479536482e-7, 582.2231922339521, 2.4381537550079566e6, 0.07082827824879367, 0.0023226385864651344, 0.0007617828207601712, 4276.206787731977, 2.439051392603921e6, 0.028262761046137775, -0.051871361632034985]
Period: 589.3470372350371 log Prob: -156.1849733826566 Param: [5.113456612597937e-6, 224.70078405737945, 2.4335037686149576e6, -0.007213090608472357, 0.0017456256327908696, 2.9192299121287135e-6, 365.2564491309958, 2.4336244075673735e6, 0.00845131538986718, 0.0017831338427840542, -7.532233636571213e-7, 589.3470372350371, 2.4381056691566873e6, 0.011108086610525859, 0.007079056778862533, 0.0010091981456822844, 4114.406391373509, 2.4388817555339835e6, 0.05321722401410192, -0.04866658916789018]
Period: 596.5580466917398 log Prob: -156.13408762128864 Param: [4.800239914546867e-6, 224.7007859354598, 2.433503768584475e6, -0.018509637858090996, -0.007543170088217707, 2.892710822895685e-6, 365.25643579971506, 2.4336244076933237e6, 0.0003895056938688805, -0.00472611847494403, -2.5401390054691763e-7, 596.5580466917398, 2.4381115124074006e6, -0.12379598914238497, 0.06475274812518834, 0.0012407957238884037, 4273.336382977337, 2.438663994679779e6, 0.06744043552438138, -0.061639037264720364]
Period: 603.8572871127128 log Prob: -165.3602954335403 Param: [4.792558072957288e-6, 224.70078633578387, 2.433503768580336e6, -0.01091319877542054, 0.001827538537848109, 2.93396682824131e-6, 365.2563848172872, 2.433624408464435e6, 0.00563357741765659, 0.003019896103639227, -4.049966397654393e-7, 603.8572871127128, 2.4380691553252027e6, -0.04712811426628775, -0.0025986177547866226, 0.001298853794016975, 4305.613377295021, 2.43871902134101e6, 0.08247397105316487, -0.05736642113681394]
Period: 611.2458380559699 log Prob: -162.04094301927086 Param: [4.835934112813695e-6, 224.70078543875255, 2.43350376860056e6, -0.004789168867905477, -0.0005434224025694012, 2.9334790713894437e-6, 365.25632063706814, 2.4336244089647685e6, 0.010097282556894184, 0.0015202894127703725, -1.2693691848927637e-6, 611.2458380559699, 2.4379429377830527e6, -0.019769818006550043, -0.004631584790744064, 0.001306836235674569, 4210.050517101375, 2.438754246509269e6, 0.08169003113646028, -0.055679110092333194]
Period: 618.7247922885579 log Prob: -160.32483601807704 Param: [4.754399541387091e-6, 224.7007852375621, 2.433503768604689e6, -0.00317082771987581, -0.0068809089986774635, 2.970234312716225e-6, 365.25644479327576, 2.4336244076380734e6, 0.011174149107206776, -0.003961422346657502, -5.772500199864884e-7, 618.7247922885579, 2.4379108697100743e6, -0.015050923279511226, -0.03290026149403597, 0.0011560594362437205, 4253.795207447111, 2.4387903355638585e6, 0.0696452771221576, -0.05908587056790283]
Period: 626.2952559481723 log Prob: -154.5524299457569 Param: [4.4154399173476655e-6, 224.70078190292122, 2.4335037686430407e6, -0.038043705845867005, -0.01477094138028859, 2.8039444548605055e-6, 365.2564445381787, 2.4336244075906402e6, -0.015326085872091949, -0.010249991475933076, -8.160434654280246e-7, 626.2952559481723, 2.4378659579814095e6, 0.034125706663549256, -0.05363859736255229, 0.0008698326010321566, 4009.1248618780282, 2.438884522676376e6, 0.018067279207901375, -0.04897744917049616]
Period: 633.9583487067597 log Prob: -159.00868306139407 Param: [4.57636998128291e-6, 224.70078206986548, 2.4335037686408283e6, -0.025389354914691083, -0.009369833298393459, 2.8787388672879642e-6, 365.2564314143755, 2.433624407717953e6, -0.0027603800397588674, -0.005645971376128897, -7.948610456420332e-7, 633.9583487067597, 2.4384922595787807e6, 0.020097841348475427, -0.012437847450309073, 0.0006533671575421563, 3894.0175454526934, 2.4389397501774584e6, -0.002131817643422291, -0.044627804077213604]
Period: 641.7152039361131 log Prob: -161.7143394389306 Param: [4.814020268440836e-6, 224.70078128733934, 2.433503768667969e6, -0.018424796308371495, -0.004437785105272404, 2.9214093786583394e-6, 365.25644927773556, 2.433624407526756e6, 0.0031661953040448875, -0.0010809048870744028, 5.168940975671492e-7, 641.7152039361131, 2.4380237300386736e6, 0.0025724577680921947, -0.11620229262708857, 0.001090072155671406, 3993.9564558579154, 2.438937671916624e6, 0.05649961193814422, -0.040972325752211415]
Period: 649.5669688754994 log Prob: -161.39283603863237 Param: [5.2383084764514086e-6, 224.70078522680174, 2.4335037685968415e6, 0.0031864090252164187, -0.016731081593911082, 3.052973556681086e-6, 365.2564594127821, 2.4336244074817556e6, 0.020632284529237148, -0.011193601333097707, 6.998786553047091e-7, 649.5669688754994, 2.438046559290538e6, 0.006310684288384555, -0.0335872350400112, 0.0007751160390711188, 4193.6600213935835, 2.439051907327847e6, 0.014026193413327722, -0.05601584401721014]
