args = ["grid", "30.0", "15", "pppp"]
Period: 547.8749999999998 log Prob: -138.23003845231742 Param: [4.1812315492349873e-8, 224.68857605540796, 2.4335197064843937e6, -0.08374757638333045, 1.1638847407707433, 6.34754946616899e-8, 365.2577690581126, 2.4336268656958495e6, 0.022510412689730006, 0.0007571189158596228, 4.0641060273871334e-8, 547.8749999999998, 2.436129108248366e6, 0.010902878466882154, 0.012172082246392948, 8.86874471183188, 2.724166500808285e6, 2.338380843430135e6, -335.2376295790863, 132.91859918021626]
Period: 554.57857456046 log Prob: -78.94819103428601 Param: [4.797959260965765e-6, 224.70078333856418, 2.4335037686775355e6, -0.0014110222161936262, 0.014664482424248585, 2.978985030071853e-6, 365.25765945824054, 2.433624400494454e6, 0.017617770506544547, 0.013579726789974992, -2.734943598291349e-7, 554.57857456046, 2.4364213204687242e6, 0.00924297887167518, -0.020031579409283597, 0.0019652255858671613, 4770.430459299138, 2.4391882928196425e6, 0.06474581560352673, -0.013496243666070135]
Period: 561.3641713192087 log Prob: -79.21781957740893 Param: [4.918074387191932e-6, 224.70078316844052, 2.4335037686794912e6, -0.00029964653524258076, 0.014161585610318403, 2.965482751962063e-6, 365.2566052026989, 2.4336244068602514e6, 0.01835087445383007, 0.013675799422334114, -3.794125422151038e-7, 561.3641713192087, 2.4364229568934427e6, 0.02431369925286425, -0.003998237520155076, 0.0018986859385106375, 4796.061311928979, 2.4391931528450027e6, 0.062469821654252806, -0.0164711109013789]
Period: 568.2327938663394 log Prob: -79.62572855983409 Param: [4.990992946916055e-6, 224.70078433627168, 2.433503768662506e6, 0.0011086781683123917, 0.014126620063998195, 2.9460353869601657e-6, 365.256419892482, 2.433624407992297e6, 0.018829720060280095, 0.014277955143561087, -4.938756444820739e-7, 568.2327938663394, 2.4364247924232176e6, 0.030315503933406603, 0.0012435595265215486, 0.001733146409550368, 4802.054909644995, 2.439171646060207e6, 0.058643854505479896, -0.024597137857035115]
Period: 575.1854580714615 log Prob: -79.97161657403107 Param: [5.101777939691132e-6, 224.70078502079951, 2.4335037686567903e6, 0.009589324187983528, 0.014103083122950616, 2.9730721873815002e-6, 365.256380754793, 2.4336244082223265e6, 0.024987213420323843, 0.01508181675482135, -6.622827134036612e-7, 575.1854580714615, 2.4364295277275625e6, 0.04165117368566644, 0.003479510683343377, 0.0013380762736907366, 4832.944159190794, 2.4391967778310226e6, 0.0472468204677453, -0.03553149298187664]
Period: 582.2231922339521 log Prob: -71.95035506341034 Param: [6.4239216070009975e-6, 224.70079097973507, 2.4335037685169885e6, -0.024439371920222948, 0.009909284517974598, 2.6290121493531175e-6, 365.2564430645263, 2.433624407431748e6, -0.00538706958690507, 0.013303859889001643, 1.9047175629945826e-6, 582.2231922339521, 2.436563253024391e6, 0.0011754985487060791, 0.007396252854167751, 0.0006786110806033195, 3489.7566012052594, 2.4384953418144677e6, -0.00980723173770729, -0.029841077696778528]
Period: 589.3470372350371 log Prob: -76.17025963252107 Param: [5.9400797746030855e-6, 224.7007866866872, 2.4335037685662787e6, -0.01858007761903731, -0.0019237432600455824, 2.6888622838274642e-6, 365.2564227361626, 2.4336244076870005e6, 0.0003299693729208076, 0.0006067635735690842, 1.1752682994587864e-6, 589.3470372350371, 2.436540474299141e6, 0.01845586659910197, -0.017443498350276514, 0.0010281908370864555, 3848.956375642825, 2.4385792031879914e6, 0.05328270838190892, -0.05203547992476309]
Period: 596.5580466917398 log Prob: -78.49661473800504 Param: [7.111773560673983e-6, 224.70074218217127, 2.433503765290903e6, 0.0445753057797953, -0.005216176096125689, 3.1787521462209776e-6, 365.25632054245244, 2.4336244000813738e6, 0.05258789629435537, -0.002018546406202971, 1.1787655069751537e-6, 596.5580466917398, 2.436546473061388e6, 0.06769312971506126, -0.07591245930791153, 0.02062644316142984, 13005.412906706006, 2.4450832534249285e6, 0.16167090825897917, 0.10085378613649398]
Period: 603.8572871127128 log Prob: -77.61145563065878 Param: [5.088375474626455e-6, 224.70030618477028, 2.4335037736461265e6, 0.04140499158352533, -0.004127371576534719, 3.210127692093105e-6, 365.25454838251534, 2.433624420469989e6, 0.04896579420531977, -0.003466805029957308, 1.5677769114791016e-6, 603.8572871127128, 2.436238877067512e6, 0.0036579083423496236, 0.009504905300209351, 0.00529152788157724, 10066.125950599217, 2.4447421565297004e6, 0.0842207451913076, 0.39612405884237595]
Period: 611.2458380559699 log Prob: -74.84292778161215 Param: [5.908315531640845e-6, 224.70072446653086, 2.433503769231516e6, 0.0167119391738463, -0.0037207449931185603, 3.11164886613575e-6, 365.2571028370076, 2.4336244072067053e6, 0.03100292841530044, -0.003131992215175345, 2.844142156945873e-6, 611.2458380559699, 2.4364318546529836e6, 0.11249710907660665, -0.011421546387927084, 0.0037941194972173557, 7199.328656616659, 2.4411695909637925e6, 0.06240033007020729, 0.04927814825354959]
Period: 618.7247922885579 log Prob: -75.71027864056433 Param: [6.269720317542311e-6, 224.70069725678184, 2.4335037695512846e6, 0.031473508669647016, -0.0026558663420532826, 3.1830473415869277e-6, 365.25619418789785, 2.433624409757767e6, 0.04133129467865516, -0.0009817033615390734, 1.211398372478795e-6, 618.7247922885579, 2.4364434193214793e6, 0.12906116776908183, -0.02177609003931397, 0.002692324487066543, 7303.984839071153, 2.4413321345195267e6, 0.053742070775622104, 0.09555412081157146]
Period: 626.2952559481723 log Prob: -79.73891545974776 Param: [6.060550803689274e-6, 224.70076995706256, 2.433503768871241e6, 0.029856824576939403, -0.0041520250798201255, 3.1191846821352634e-6, 365.2563456707752, 2.433624408600507e6, 0.04064731818379203, -0.0005392312819502271, 6.952491352903754e-7, 626.2952559481723, 2.4364447637635865e6, 0.13057038856846467, -0.09798234922959809, 0.0010047651955621298, 5502.39827312571, 2.4397101156301238e6, -0.0009993453440506656, -0.01952142107907681]
Period: 633.9583487067597 log Prob: -79.84941608774764 Param: [5.561280975047708e-6, 224.70078345593052, 2.4335037687220396e6, 0.015495822737734559, 0.007187795259770577, 2.9843930930869784e-6, 365.256333177004, 2.433624408677511e6, 0.027729297793210924, 0.007264220749457233, 1.4816731499906977e-8, 633.9583487067597, 2.436363022001453e6, -7.520271871526684, 0.06115377496382193, 0.0016009708365873805, 4947.356273164898, 2.439212111480945e6, 0.04386783314822556, -0.04470705042425848]
Period: 641.7152039361131 log Prob: -80.53083393929515 Param: [5.096135167959756e-6, 224.70079169179618, 2.4335037685574815e6, -0.007913683255225722, 0.0038151552007518585, 2.849610361263433e-6, 365.25630558290464, 2.433624408810692e6, 0.01142333197160319, 0.005138416624188464, 1.1794229313793206e-6, 641.7152039361131, 2.4365193545952374e6, 0.005814000144911995, -0.0041977114823759975, 0.0023246910842950937, 4653.302776102606, 2.438897600328849e6, 0.07853227016909137, -0.03539607365439297]
Period: 649.5669688754994 log Prob: -78.64395008093597 Param: [4.868483376823663e-6, 224.70077960137627, 2.4335037686569523e6, -0.0334073629412842, 0.006332582404948048, 2.7295558067764904e-6, 365.2564037656195, 2.433624407763598e6, -0.007386902882645257, 0.005154370703282221, 7.995115109271545e-7, 649.5669688754994, 2.4364844357681796e6, -0.02673682992633827, 0.06612245811119825, 0.0013683156306554987, 3817.177767088004, 2.438558669689189e6, 0.07724827263614943, -0.034815289628292626]
Period: 657.5148048013383 log Prob: -77.37439723192747 Param: [5.135620001760065e-6, 224.70073902317242, 2.4335037692160783e6, -0.03754754678887711, 0.005400541428960233, 2.708872714236823e-6, 365.2564279783409, 2.433624407492012e6, -0.011245945683812287, 0.003409500088043763, 9.261277362659481e-7, 657.5148048013383, 2.436506579101431e6, -0.050068497890638976, 0.15490674249481526, 0.00145713082552993, 3598.737143273267, 2.438406331150806e6, 0.07962215632230374, -0.0276270835170771]
